학년도	개설전공	학년	이수구분	과목코드	과목명	분반	학점	이론	실습	교원명	강의시간	강의실	주제군	과목구분	수용인원	수강제한사항	강의구분	캠퍼스
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	94	2	2	0	프렌스 쇼맨	화(1,2)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	95	2	2	0	프렌스 쇼맨	화(3,4)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	96	2	2	0	김새봄	화(5,6)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	97	2	2	0	김새봄	화(7,8)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	98	2	2	0	브렌트 메스케	수(1,2)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	기교	11747	English for Global Citizens Ⅱ	99	2	2	0	브렌트 메스케	수(3,4)	C6-0442		일반과목	18	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	1	1	1	0	엄영란	월(4)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	2	1	1	0	엄영란	월(5)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	3	1	1	0	김주석	화(2)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	4	1	1	0	김주석	화(3)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	5	1	1	0	김주석	화(4)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	6	1	1	0	조희숙	수(2)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	7	1	1	0	조희숙	수(3)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	8	1	1	0	조희숙	수(4)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	9	1	1	0	최민서	목(2)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	10	1	1	0	최민서	목(3)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	11	1	1	0	최민서	목(4)	C5-0806		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	12	1	1	0	신현정	월(2)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	13	1	1	0	신현정	월(3)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	14	1	1	0	남현정	월(4)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	15	1	1	0	남현정	월(5)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	16	1	1	0	남현정	월(6)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	17	1	1	0	하창민	월(7)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	18	1	1	0	하창민	월(8)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	19	1	1	0	김지영	화(1)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	20	1	1	0	김지영	화(2)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	21	1	1	0	하창민	화(3)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	22	1	1	0	하창민	화(4)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	23	1	1	0	신현정	화(6)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	24	1	1	0	신현정	화(7)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	25	1	1	0	신현정	화(8)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	26	1	1	0	남현정	수(1)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	27	1	1	0	남현정	수(2)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	28	1	1	0	남현정	수(3)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	29	1	1	0	김상웅	수(7)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	30	1	1	0	김상웅	수(8)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	31	1	1	0	이재은	목(2)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	32	1	1	0	이재은	목(3)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	33	1	1	0	이재은	목(4)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	34	1	1	0	이재은	목(5)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	35	1	1	0	문승일	목(6)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	36	1	1	0	문승일	목(7)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	37	1	1	0	문승일	목(8)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11719	미래설계와창직	38	1	1	0	문승일	목(9)	C6-0125-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	1	2	2	0	엄영란	월(2,3)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	2	2	2	0	조성진	월(5,6)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	3	2	2	0	조성진	월(8,9)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	4	2	2	0	한우섭	화(5,6)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	5	2	2	0	한우섭	화(7,8)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	6	2	2	0	엄영란	수(2,3)	C5-0610		일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	11751	인성과소통	7	2	2	0	남원선	월(1,2)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	8	2	2	0	김은정	월(3,4)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	9	2	2	0	이영옥	월(5,6)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	10	2	2	0	이영옥	월(7,8)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	11	2	2	0	지희진	화(5,6)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	12	2	2	0	지희진	화(7,8)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	13	2	2	0	남궁주리	수(1,2)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	14	2	2	0	남궁주리	수(3,4)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	15	2	2	0	남궁주리	수(7,8)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	16	2	2	0	지희진	목(3,4)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	17	2	2	0	지희진	목(5,6)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	18	2	2	0	지희진	목(7,8)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	19	2	2	0	정지민	금(3,4)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	11751	인성과소통	20	2	2	0	정지민	금(5,6)	C6-0526-1		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	1	3	3	0	오현규	월(2,3,4)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	2	3	3	0	오현규	월(6,7,8)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	3	3	3	0	오현규	화(2,3,4)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	4	3	3	0	오현규	화(6,7,8)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	5	3	3	0	윤나라	수(2,3,4)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	6	3	3	0	강요한	목(2,3,4)	C3-0308		일반과목	45	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	7	3	3	0	전미옥	월(1,2,3)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	8	3	3	0	남미향	월(4,5,6)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	9	3	3	0	남현정	월(7,8,9)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	10	3	3	0	민선아	화(1,2,3)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	11	3	3	0	홍상우	화(4,5,6)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	12	3	3	0	홍상우	화(7,8,9)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	13	3	3	0	전미옥	수(2,3,4)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	14	3	3	0	지희진	수(7,8,9)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	15	3	3	0	김기동	목(1,2,3)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	16	3	3	0	노진화	목(4,5,6)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	17	3	3	0	노진화	목(7,8,9)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	18	3	3	0	문희원	금(1,2,3)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	19	3	3	0	유덕종	금(4,5,6)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	핵교	12095	JB지역혁신프로젝트	20	3	3	0	유덕종	금(7,8,9)	C6-0526		일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10058	종교와인간	1	2	2	0	조혜진	화(6,7)	C5-0706	역사와철학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10076	한국사의이해	1	2	2	0	송영대	월(1,2)	C5-0704-1	역사와철학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10076	한국사의이해	2	2	2	0	서봉수	화(5,6)	C7-0108	역사와철학	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10211	신화로배우는영어	1	2	2	0	이재건	월(3,4)	C6-0312	언어와문학	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10228	시네마영어	1	2	2	0	이성선	금(1,2)	C5-0805	언어와문학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10482	패션과문화	1	2	2	0	박선형	수(3,4)	C7-0109	문화와예술	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10613	영화의이해	1	2	2	0	김진욱	화(11,12)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	10613	영화의이해	2	2	2	0	김진욱	금(13,14)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	10636	평생교육실습	1	3	3	0	박명신	금(1,2,3)	C5-0205	사회와공동체	일반과목	15	평생교육사과목	일반강의	충청
2025	학생성장교양학부	1	자교	10636	평생교육실습	2	3	3	0	박명신	금(1,2,3)	C6-0504	사회와공동체	일반과목	15	평생교육사과목	일반강의	고양
2025	학생성장교양학부	1	자교	10878	평생교육론	1	3	3	0	박명신	월(1,2,3)	C5-0205	사회와공동체	일반과목	15	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10878	평생교육론	2	3	3	0	박명신	월(1,2,3)	C6-0504	사회와공동체	일반과목	15	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10881	인적자원개발론	1	3	3	0	권정언	수(8,9,10)		사회와공동체	일반과목	50	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	10884	평생교육경영론	1	3	3	0	박명신	월(5,6,7)	C5-0205	사회와공동체	일반과목	15	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10884	평생교육경영론	2	3	3	0	박명신	월(5,6,7)	C6-0504	사회와공동체	일반과목	15	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10944	중국어초급Ⅱ	1	2	2	0	원정	수(1,2)	C5-0401	언어와문학	일반과목	30	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	10944	중국어초급Ⅱ	2	2	2	0	남문	화(7,8)	C6-0510	언어와문학	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	10944	중국어초급Ⅱ	3	2	2	0	남문	수(1,2)	C6-0510	언어와문학	일반과목	30	수강제한없음	일반강의	고양
